Transaction,Asset Url,Asset Name,Price,From Name,From Url,To Name,To Url
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1622,Wassie 1622,"$1,596.80",isellitgoup,https://opensea.io/isellitgoup,metaversehodl,https://opensea.io/metaversehodl
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4261,Wassie 4261,"$1,842.46",sanuxo,https://opensea.io/sanuxo,jzjzjz,https://opensea.io/jzjzjz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2753,Wassie 2753,"$1,637.74",98DD85,https://opensea.io/0x98dd857cd1fc423fd3df4586260b032d1ff5cb38,jzjzjz,https://opensea.io/jzjzjz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2752,Wassie 2752,"$1,637.74",98DD85,https://opensea.io/0x98dd857cd1fc423fd3df4586260b032d1ff5cb38,LeanderCapuozzo,https://opensea.io/LeanderCapuozzo
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2123,Wassie 2123,"$1,637.74",gumBy09,https://opensea.io/gumBy09,BouncyOnion44,https://opensea.io/BouncyOnion44
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/12079,Wassie 12079,"$2,866.05",680c,https://opensea.io/680c,jzjzjz,https://opensea.io/jzjzjz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10120,Wassie 10120,"$1,801.52",0x507f,https://opensea.io/0x507f,jzjzjz,https://opensea.io/jzjzjz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8496,Wassie 8496,"$1,842.46",Satyam_negi,https://opensea.io/Satyam_negi,ThorRaptor,https://opensea.io/ThorRaptor
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1610,Outcast 1610,"$2,456.62",isellitgoup,https://opensea.io/isellitgoup,jonko-eth,https://opensea.io/jonko-eth
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11493,Wassie 11493,"$1,633.65",russiancreampack,https://opensea.io/russiancreampack,4FEE85,https://opensea.io/0x4fee857a2b856092f8acbe46916f661acceda7be
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/12280,Wassie 12280,"$1,719.63",agree,https://opensea.io/agree,Fidicius,https://opensea.io/Fidicius
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4493,Wassie 4493,"$1,842.46",alexeev,https://opensea.io/alexeev,pithika,https://opensea.io/pithika
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1620,Wassie 1620,"$1,596.80",isellitgoup,https://opensea.io/isellitgoup,LeoRad,https://opensea.io/LeoRad
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8922,Wassie 8922,"$1,236.50",Koson,https://opensea.io/Koson,401B03,https://opensea.io/0x401b034de01a7804d1038ba0f7d07ac99c0ef4d2
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/808,Wassie 808,"$1,555.86",MTTN,https://opensea.io/MTTN,NFTmania,https://opensea.io/NFTmania
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/834,Wassie 834,"$1,678.69",GTFOMD,https://opensea.io/GTFOMD,HEEEEEEEEEEE,https://opensea.io/HEEEEEEEEEEE
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9837,Outcast 9837,"$3,070.77",Archus,https://opensea.io/Archus,55E40A,https://opensea.io/0x55e40a0a89bb45731e88ddcd869d8dcace01c394
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11754,Outcast 11754,"$2,825.11",ETHGenerator,https://opensea.io/ETHGenerator,Tet,https://opensea.io/Tet
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2753,Wassie 2753,"$1,637.74",98DD85,https://opensea.io/0x98dd857cd1fc423fd3df4586260b032d1ff5cb38,jzjzjz,https://opensea.io/jzjzjz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/899,Wassie 899,"$1,637.74",junobear,https://opensea.io/junobear,BouncyOnion44,https://opensea.io/BouncyOnion44
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2757,Wassie 2757,"$1,637.33",98DD85,https://opensea.io/0x98dd857cd1fc423fd3df4586260b032d1ff5cb38,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10018,Wassie 10018,"$1,637.74",C69F09,https://opensea.io/0xc69f099ed802590908197e7b5a7d695da6877141,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2562,Wassie 2562,"$1,637.74",aliz951,https://opensea.io/aliz951,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8518,Wassie 8518,"$2,006.24",david_vp,https://opensea.io/david_vp,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2564,Wassie 2564,"$1,637.74",aliz951,https://opensea.io/aliz951,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3932,Wassie 3932,"$2,006.24",ChupapiMoochie,https://opensea.io/ChupapiMoochie,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9095,Wassie 9095,"$1,637.74",NFThugger,https://opensea.io/NFThugger,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2568,Wassie 2568,"$1,637.74",aliz951,https://opensea.io/aliz951,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10383,Wassie 10383,"$1,621.37",NFThugger,https://opensea.io/NFThugger,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2751,Wassie 2751,"$1,633.65",98DD85,https://opensea.io/0x98dd857cd1fc423fd3df4586260b032d1ff5cb38,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/900,Wassie 900,"$1,637.74",junobear,https://opensea.io/junobear,mkc306,https://opensea.io/mkc306
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2752,Wassie 2752,"$1,637.74",98DD85,https://opensea.io/0x98dd857cd1fc423fd3df4586260b032d1ff5cb38,LeanderCapuozzo,https://opensea.io/LeanderCapuozzo
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2123,Wassie 2123,"$1,637.74",gumBy09,https://opensea.io/gumBy09,BouncyOnion44,https://opensea.io/BouncyOnion44
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/12079,Wassie 12079,"$2,866.05",680c,https://opensea.io/680c,jzjzjz,https://opensea.io/jzjzjz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4261,Wassie 4261,"$1,842.46",sanuxo,https://opensea.io/sanuxo,jzjzjz,https://opensea.io/jzjzjz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10120,Wassie 10120,"$1,801.52",0x507f,https://opensea.io/0x507f,jzjzjz,https://opensea.io/jzjzjz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8496,Wassie 8496,"$1,842.46",Satyam_negi,https://opensea.io/Satyam_negi,ThorRaptor,https://opensea.io/ThorRaptor
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8031,Wassie 8031,"$1,637.74",3DAE7C,https://opensea.io/0x3dae7c48065ceb4e6d544eab4a1cca5f854a2da4,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11025,Wassie 11025,"$1,637.74",Buck2pointO,https://opensea.io/Buck2pointO,3CD60A,https://opensea.io/0x3cd60a183d34d5621f6ab471dd9575362d574b04
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10117,Outcast 10117,"$3,029.83",28DF0A,https://opensea.io/0x28df0ae2b5a547cb9fafe53fef37aa4690d29c08,57F1D5,https://opensea.io/0x57f1d58e8a627187c01d1a6f4309c6c5423ad82d
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/386,Wassie 386,"$1,625.05",walkerdog,https://opensea.io/walkerdog,0x61a2d,https://opensea.io/0x61a2d
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3296,Wassie 3296,"$1,842.46",AB1CFF,https://opensea.io/0xab1cffd6d1de733a886f59fce17c86479cd27aa6,79B9E3,https://opensea.io/0x79b9e3dc027df835ccd83a9de954826fb0e296a4
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1048,Wassie 1048,"$1,838.37",unnamedede,https://opensea.io/unnamedede,Graphe,https://opensea.io/Graphe
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3055,Wassie 3055,"$1,637.33",MasterChefIan,https://opensea.io/MasterChefIan,noyb2,https://opensea.io/noyb2
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/660,Wassie 660,"$1,842.46",x12,https://opensea.io/x12,F50B4A,https://opensea.io/0xf50b4aec9c16647197acc16cb10292960c01edef
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4503,Wassie 4503,"$2,210.95",0xNew1,https://opensea.io/0xNew1,A1CD9B,https://opensea.io/0xa1cd9bbcfa16470b03adc30edabcb990f72cd685
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2561,Wassie 2561,"$1,596.80",hamzaCh,https://opensea.io/hamzaCh,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2060,Wassie 2060,"$1,617.27",david_vp,https://opensea.io/david_vp,1toad,https://opensea.io/1toad
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2756,Wassie 2756,"$1,596.80",98DD85,https://opensea.io/0x98dd857cd1fc423fd3df4586260b032d1ff5cb38,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2562,Wassie 2562,"$1,637.74",aliz951,https://opensea.io/aliz951,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8518,Wassie 8518,"$2,006.24",david_vp,https://opensea.io/david_vp,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2564,Wassie 2564,"$1,637.74",aliz951,https://opensea.io/aliz951,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3932,Wassie 3932,"$2,006.24",ChupapiMoochie,https://opensea.io/ChupapiMoochie,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10018,Wassie 10018,"$1,637.74",C69F09,https://opensea.io/0xc69f099ed802590908197e7b5a7d695da6877141,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9095,Wassie 9095,"$1,637.74",NFThugger,https://opensea.io/NFThugger,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2568,Wassie 2568,"$1,637.74",aliz951,https://opensea.io/aliz951,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/386,Wassie 386,"$1,625.05",walkerdog,https://opensea.io/walkerdog,0x61a2d,https://opensea.io/0x61a2d
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9328,Wassie 9328,"$1,637.74",TheForbiddenFruit,https://opensea.io/TheForbiddenFruit,7CF703,https://opensea.io/7CF703
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/390,Wassie 390,"$1,617.27",walkerdog,https://opensea.io/walkerdog,83D552,https://opensea.io/0x83d5520fcd618fae372ef597acdaabcad6871295
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2098,Outcast 2098,"$2,047.18",352FEE,https://opensea.io/0x352fee9e428b73f296a02b47dc6e396edb7fb75c,6F6778,https://opensea.io/0x6f67786a30e74053fe99aeb7ef3313c3104a6808
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8600,Outcast 8600,"$2,047.18",89E6F7,https://opensea.io/0x89e6f7e24d141d99e3d5bc81e79cf971e6656b08,6F6778,https://opensea.io/0x6f67786a30e74053fe99aeb7ef3313c3104a6808
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/662,Wassie 662,"$1,842.46",x12,https://opensea.io/x12,delfabz,https://opensea.io/delfabz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/403,Wassie 403,"$1,617.27",walkerdog,https://opensea.io/walkerdog,delfabz,https://opensea.io/delfabz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3588,Outcast 3588,"$1,842.46",ape_x_vault,https://opensea.io/ape_x_vault,ShadowyNFT,https://opensea.io/ShadowyNFT
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9330,Wassie 9330,"$1,637.74",TheForbiddenFruit,https://opensea.io/TheForbiddenFruit,tkudz,https://opensea.io/tkudz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/858,Wassie 858,"$1,613.18",whodiss,https://opensea.io/whodiss,Lilkikka,https://opensea.io/Lilkikka
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/387,Wassie 387,"$1,637.74",3706,https://opensea.io/3706,tkudz,https://opensea.io/tkudz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3934,Outcast 3934,"$2,866.05",ChupapiMoochie,https://opensea.io/ChupapiMoochie,Donk_Capital_Ltd,https://opensea.io/Donk_Capital_Ltd
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3118,Wassie 3118,"$1,637.74",Pastelle,https://opensea.io/Pastelle,7CF703,https://opensea.io/7CF703
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3296,Wassie 3296,"$1,842.46",AB1CFF,https://opensea.io/0xab1cffd6d1de733a886f59fce17c86479cd27aa6,79B9E3,https://opensea.io/0x79b9e3dc027df835ccd83a9de954826fb0e296a4
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1048,Wassie 1048,"$1,838.37",unnamedede,https://opensea.io/unnamedede,Graphe,https://opensea.io/Graphe
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3055,Wassie 3055,"$1,637.33",MasterChefIan,https://opensea.io/MasterChefIan,noyb2,https://opensea.io/noyb2
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10117,Outcast 10117,"$3,029.83",28DF0A,https://opensea.io/0x28df0ae2b5a547cb9fafe53fef37aa4690d29c08,57F1D5,https://opensea.io/0x57f1d58e8a627187c01d1a6f4309c6c5423ad82d
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/660,Wassie 660,"$1,842.46",x12,https://opensea.io/x12,F50B4A,https://opensea.io/0xf50b4aec9c16647197acc16cb10292960c01edef
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/4503,Wassie 4503,"$2,210.95",0xNew1,https://opensea.io/0xNew1,A1CD9B,https://opensea.io/0xa1cd9bbcfa16470b03adc30edabcb990f72cd685
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/387,Wassie 387,"$1,596.80",walkerdog,https://opensea.io/walkerdog,3706,https://opensea.io/3706
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/170,Wassie 170,"$1,592.71",Pegasus-,https://opensea.io/Pegasus-,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3933,Wassie 3933,"$1,596.80",ChupapiMoochie,https://opensea.io/ChupapiMoochie,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11904,Wassie 11904,"$1,596.80",dmba,https://opensea.io/dmba,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/389,Wassie 389,"$1,596.80",walkerdog,https://opensea.io/walkerdog,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/12020,Wassie 12020,"$1,620.96",TheBeanest,https://opensea.io/TheBeanest,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11743,Wassie 11743,"$1,596.80",icyColdBoba,https://opensea.io/icyColdBoba,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2772,Wassie 2772,"$1,596.80",Flaem-Museum,https://opensea.io/Flaem-Museum,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1762,Wassie 1762,"$1,596.80",MintyBurns,https://opensea.io/MintyBurns,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/393,Wassie 393,"$1,576.33",walkerdog,https://opensea.io/walkerdog,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3887,Wassie 3887,"$1,592.25",megalodong,https://opensea.io/megalodong,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/258,Wassie 258,"$2,251.90",zivault,https://opensea.io/zivault,JPicL_,https://opensea.io/JPicL_
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/8600,Outcast 8600,"$2,047.18",89E6F7,https://opensea.io/0x89e6f7e24d141d99e3d5bc81e79cf971e6656b08,6F6778,https://opensea.io/0x6f67786a30e74053fe99aeb7ef3313c3104a6808
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/662,Wassie 662,"$1,842.46",x12,https://opensea.io/x12,delfabz,https://opensea.io/delfabz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/403,Wassie 403,"$1,617.27",walkerdog,https://opensea.io/walkerdog,delfabz,https://opensea.io/delfabz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3588,Outcast 3588,"$1,842.46",ape_x_vault,https://opensea.io/ape_x_vault,ShadowyNFT,https://opensea.io/ShadowyNFT
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2098,Outcast 2098,"$2,047.18",352FEE,https://opensea.io/0x352fee9e428b73f296a02b47dc6e396edb7fb75c,6F6778,https://opensea.io/0x6f67786a30e74053fe99aeb7ef3313c3104a6808
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/9330,Wassie 9330,"$1,637.74",TheForbiddenFruit,https://opensea.io/TheForbiddenFruit,tkudz,https://opensea.io/tkudz
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/858,Wassie 858,"$1,613.18",whodiss,https://opensea.io/whodiss,Lilkikka,https://opensea.io/Lilkikka
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11904,Wassie 11904,"$1,596.80",dmba,https://opensea.io/dmba,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1447,Wassie 1447,"$1,402.32",401B03,https://opensea.io/0x401b034de01a7804d1038ba0f7d07ac99c0ef4d2,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/395,Wassie 395,"$1,535.38",walkerdog,https://opensea.io/walkerdog,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2094,Outcast 2094,"$1,228.31",352FEE,https://opensea.io/0x352fee9e428b73f296a02b47dc6e396edb7fb75c,Tifusko,https://opensea.io/Tifusko
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3151,Wassie 3151,"$1,433.03",toastyty,https://opensea.io/toastyty,rekt_nft,https://opensea.io/rekt_nft
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1447,Wassie 1447,$973.64,F73374,https://opensea.io/0xf73374c8d5691e2a8733bd997ec28282bfd8bfd4,401B03,https://opensea.io/0x401b034de01a7804d1038ba0f7d07ac99c0ef4d2
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2920,Outcast 2920,"$2,047.18",ryanlau,https://opensea.io/ryanlau,CF7C29,https://opensea.io/0xcf7c29809ae162a861fc8177f30106e67344783d
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2921,Outcast 2921,"$2,047.18",ryanlau,https://opensea.io/ryanlau,B1-66ER,https://opensea.io/B1-66ER
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11218,Wassie 11218,"$1,801.52",CalvinsChamber,https://opensea.io/CalvinsChamber,AD831E,https://opensea.io/0xad831e31e007e9692444df9a97e69b69bdc82949
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/397,Wassie 397,"$1,555.86",walkerdog,https://opensea.io/walkerdog,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/10991,Wassie 10991,"$1,433.03",megalodong,https://opensea.io/megalodong,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11175,Wassie 11175,"$1,473.97",DE21AF,https://opensea.io/0xde21af2f010230c3e7559d20fa7460214e1c099d,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1538,Wassie 1538,"$1,416.65",Wassies_Capitulator,https://opensea.io/Wassies_Capitulator,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/389,Wassie 389,"$1,596.80",walkerdog,https://opensea.io/walkerdog,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/12020,Wassie 12020,"$1,620.96",TheBeanest,https://opensea.io/TheBeanest,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/11743,Wassie 11743,"$1,596.80",icyColdBoba,https://opensea.io/icyColdBoba,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/3933,Wassie 3933,"$1,596.80",ChupapiMoochie,https://opensea.io/ChupapiMoochie,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/2772,Wassie 2772,"$1,596.80",Flaem-Museum,https://opensea.io/Flaem-Museum,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
Sale,https://opensea.io/assets/0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea/1762,Wassie 1762,"$1,596.80",MintyBurns,https://opensea.io/MintyBurns,0A267C,https://opensea.io/0x0a267cf51ef038fc00e71801f5a524aec06e4f07
